"chargeDeviceID","latitude","longitude","town","county","postcode","chargeDeviceStatus","dateCreated","dateUpdated","lastUpdated","locationType","GSS_CODE"
"e7e898027f9c6c78d4a625dfe2ae6106",51.490053,-0.063367,"London ","London","SE16 3NJ","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE16 3NJ"
"0cc36676967cb7edbb302fb4aafc34bc",51.500953,-0.083115,"London ","London","SE1 3JG","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE1 3JG"
"c12bb3f1959202905e09c966e58d8872",51.452107,-0.074027,"London","London","SE22 9JH","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE22 9JH"
"7f099640438bb3b0d4421f3155d9ec51",51.449972,-0.080051,"London ","London","SE217EG","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE217EG"
"e1e836ffc564e8237e4d2e87fac2bdbc",51.467695,-0.078767,"London ","London","SE5  8LE","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE5  8LE"
"4fab9a242bd97dae40e7144463db9e9a",51.445539,-0.066313,"Dulwich","London","SE22 0QY","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE22 0QY"
"6e27e2f0979a42d1a4a5b873f3d5942c",51.45582,-0.094098,"London ","London","SE24 9NY","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE24 9NY"
"c4e123c030d81458335a499dc467030d",51.453812,-0.067523,"London ","London","SE22 0AU","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE22 0AU"
"c664ec48cfb940b2ce2386c8fb7f9be8",51.457759,-0.050437,"London ","London","SE15 3AL","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE15 3AL"
"589a205ba88aa598a3e3325e89648832",51.451105,-0.057244,"London ","London","SE220RX ","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE220RX "
"2309f13eb008015a04e624729009697a",51.457678,-0.091529,"London ","London","SE249PL","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE249PL"
"713475f9556677741ad2cf55e62d6f6e",51.457038,-0.081923,"London ","London","SE22 8PX","In service","2019-11-20 17:33:16","2019-11-20 17:33:16","","On-street","SE22 8PX"
"6115f76940886ba16e62eb8306632f86",51.454211,-0.09055,"London ","London","SE24 9JL","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE24 9JL"
"ee68f2d3b5f3dc5fdb5dd3a11d437d8f",51.456826,-0.070308,"London ","London","SE22 9NB","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE22 9NB"
"8cab01fe5f2ac4568804c631ae519b8c",51.459477,-0.050539,"London ","London","SE15 3BL","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE15 3BL"
"253fbcc9e6a2a977cc43322f57bfd4b1",51.477897,-0.064994,"London ","London","SE15 1PY","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE15 1PY"
"ea8d1106c77e4036e2ee9789f24de38b",51.453935,-0.096817,"London ","London","SE24 9NA","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE24 9NA"
"221cfb49232cb44a746d4832ef2dddb9",51.455272,-0.092963,"London ","London","SE24 9NT","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE24 9NT"
"5c845c7af8c46fc941c28fe63b519256",51.457939,-0.094311,"London ","London","SE249PH","In service","2019-11-20 17:33:17","2019-11-20 17:33:17","","On-street","SE249PH"
"6997a8bd0e1042b70b60c5c879a1780e",51.49284,-0.063283,"London","London","SE163UQ","In service","2020-09-01 11:03:23","2020-09-01 11:03:23","","On-street","SE163UQ"
"bf010519359e67fff58b1c2507723a75",51.456003,-0.083287,"London","London","SE228TT","In service","2020-09-01 11:08:29","2020-09-01 11:08:29","","On-street","SE228TT"
"9ece71688524018ec6945ed5ac7c5245",51.503456,-0.098072,"London","London","SE10EL","In service","2020-09-01 11:14:55","2020-09-01 11:14:55","","On-street","SE10EL"
"9c820130a4fdf88d8193f10d4d3fa7ce",51.454227,-0.092748,"London","London","SE249NS","In service","2020-09-01 11:17:29","2020-09-01 11:17:29","","On-street","SE249NS"
"d200029c1c2e679c9b434db0a79fdb60",51.496371,-0.065826,"London","London","SE16 4QT","In service","2020-09-01 11:35:05","2020-09-01 11:35:05","","On-street","SE16 4QT"
"1d4fcd53904e48d0976b197dd61c6e38",51.463034,-0.076713,"London","London","SE154DA","In service","2020-09-01 11:57:25","2020-09-01 11:57:25","","On-street","SE154DA"
"4c4aaa6b3fcda549b44247e0c0601351",51.495857,-0.061472,"London","London","SE162HS","In service","2020-09-01 11:59:27","2020-09-01 12:03:50","","On-street","SE162HS"
"d919d59e2a1e037c10b5476027cd01b0",51.460239,-0.066253,"London","London","SE229QA","In service","2020-09-01 12:06:58","2020-09-01 12:06:58","","On-street","SE229QA"
"bf6d486087171d602533976bd4939c81",51.470542,-0.080765,"London","London","SE58NF","In service","2020-09-01 12:08:57","2020-09-01 12:08:57","","On-street","SE58NF"
"e6990f5a3eb5738fbb28fd8a53506f6f",51.475534,-0.072034,"London","London","SE155RW","In service","2020-09-02 15:00:32","2020-09-02 15:01:04","2020-09-02 16:01:04","On-street","SE155RW"
"ce9b375ecbaaf291c980b0b0f0b5e9f6",51.498133,-0.062019,"London","London","SE164RT","In service","2020-09-02 15:13:20","2020-09-02 15:23:29","","On-street","SE164RT"
"4bcf95892d90541828983408fef2e793",51.46673,-0.079166,"London","London","SE58DH","In service","2020-09-02 15:25:03","2020-09-02 15:25:03","","On-street","SE58DH"
"9635b2164866beb82a9198b430c896fc",51.491365,-0.09132,"London","London","SE171BX","In service","2020-09-02 15:29:31","2020-09-02 15:29:31","","On-street","SE171BX"
"3872d5306eefbc631ce3141c899f50a3",51.452011,-0.099799,"London","London","SE249HN","In service","2020-09-02 15:31:23","2020-09-02 15:31:23","","On-street","SE249HN"
"c84ea181faa023c1042a413ba4ad078b",51.460471,-0.0673,"London","London","SE229QB","In service","2020-09-02 15:33:00","2020-09-02 15:33:00","","On-street","SE229QB"
"bfb189671210fbfbcbf4237fdf5a2c9e",51.453079,-0.074341,"London","London","SE229JZ","In service","2020-09-02 15:34:24","2020-09-02 15:34:24","","On-street","SE229JZ"
"f3ef05ae57751139e57f8387bd967f43",51.477356,-0.055012,"London","London","SE152RQ","In service","2020-09-02 15:41:34","2020-09-02 15:41:34","","On-street","SE152RQ"
"aae0d20fe138ea808e60f77f714c251e",51.50071,-0.068971,"London","London","SE12BJ","In service","2020-09-02 15:43:26","2020-09-02 15:43:26","","On-street","SE12BJ"
"c0b6e6e1bf455835cdcc9a1472cc971e",51.45267,-0.079888,"London","London","SE228ST","In service","2020-09-02 15:55:57","2020-09-02 15:55:57","","On-street","SE228ST"
"705b74221bb320d2e32fd5440d1f9a6c",51.451721,-0.063798,"London","London","SE220QN","In service","2020-09-02 16:01:05","2020-09-02 16:01:05","","On-street","SE220QN"
"6027e723ea660f3a2cd1c811f9e0b2b8",51.470357,-0.081867,"London","London","SE58PG","In service","2020-09-02 16:04:53","2020-09-02 16:04:53","","On-street","SE58PG"
"0b5e344449c2876bc985b98ec9fb2da5",51.47609,-0.075513,"London","London","SE155GL","In service","2020-09-02 16:07:29","2020-09-02 16:07:29","","On-street","SE155GL"
"526e1ecd09a79b067847ca13e3ccecaf",51.455193,-0.066561,"London","London","SE220AU","In service","2020-09-02 16:09:48","2020-09-02 16:09:48","","On-street","SE220AU"
"81f61042dce735eee4789cf1ce0233f3",51.465955,-0.080975,"London","London","SE58DF","In service","2020-09-02 16:12:26","2020-09-02 16:12:26","","On-street","SE58DF"
"67f2af3aa2dcaeeece0f2bac87afcdc1",51.504369,-0.040066,"London","London","SE16 6NQ","In service","2020-09-02 16:15:22","2020-09-02 16:15:22","","On-street","SE16 6NQ"
"631e7b7a05742837ad8859c34a00e02f",51.441828,-0.064303,"London","London","SE233DR","In service","2020-09-02 16:19:18","2020-09-02 16:19:36","","On-street","SE233DR"
"cee934637979895ae52485487dadca8a",51.455898,-0.075024,"London","London","SE229DL","In service","2020-09-02 16:21:12","2020-09-02 16:21:12","","On-street","SE229DL"
"7d148feb64eef8538fa531cc1e94e767",51.475714,-0.080702,"London","London","SE57DU","In service","2020-09-02 16:24:22","2020-09-02 16:24:22","","On-street","SE57DU"
"fd6522107f6ee7340d673d02770facf6",51.490059,-0.102907,"London","London","SE114JE","In service","2020-11-18 11:11:06","2020-11-18 11:12:51","","On-street","SE114JE"
"9e500f4c2d43935070e57ff9a3f47a6d",51.431411,-0.089223,"London","London","SE218AX","In service","2020-11-18 11:15:28","2020-11-18 11:15:28","","On-street","SE218AX"
"3915553129a58407884e2ff728e11536",51.491782,-0.10101,"London","London","SE173AN","In service","2020-11-18 11:17:37","2020-11-18 11:17:37","","On-street","SE173AN"
"d9c1f12818a167b0a76fed5e79e2b986",51.49355,-0.104555,"London","London","SE114TE","In service","2020-11-18 11:20:57","2020-11-18 11:20:57","","On-street","SE114TE"
"7cb8bef8be2221a6c4fc8fa63e058a5b",51.470073,-0.056347,"London","London","SE15 2TE","In service","2020-11-18 11:22:50","2020-11-18 11:22:50","","On-street","SE15 2TE"
"6aa0ab5b874b35bb21f89136ee1e8175",51.450529,-0.082988,"London","London","SE217DN","In service","2020-11-18 11:24:30","2020-11-18 11:24:30","","On-street","SE217DN"
"0994c8d1d6bc62cc56e9112d2303266b",51.446813,-0.066736,"London","London","SE220PQ","In service","2020-11-18 11:26:40","2020-11-18 11:26:40","","On-street","SE220PQ"
"20360ed4ef93ae58d17bacad6782c953",51.476449,-0.096801,"London","London","SE50JY","In service","2020-11-18 11:28:31","2020-11-18 11:28:31","","On-street","SE50JY"
"71a8ad2060e607c12c8c3c50013eafc9",51.488468,-0.1011,"London","London","SE173QE","In service","2020-11-18 11:33:05","2020-11-18 11:33:05","","On-street","SE173QE"
"495c0f6e98bc852736c232dd65405659",51.486044,-0.063025,"London","London","SE163HA","In service","2020-11-18 11:34:50","2020-11-18 11:34:50","","On-street","SE163HA"
"fc61d0a773fcc42b8fe6a8a6297fbce4",51.485331,-0.057211,"London","London","SE16 3AD","In service","2020-11-18 11:37:47","2020-11-18 11:37:47","","On-street","SE16 3AD"
"35d0c0e834682f3a9f85f75e3ac3695f",51.483461,-0.101755,"London","London","SE17 3ND","In service","2020-11-18 11:40:40","2020-11-18 11:40:40","","On-street","SE17 3ND"
"3dae7d02b063d20a593ed61053bf966c",51.47601,-0.088272,"London","London","SE5 7RD","In service","2020-11-18 11:55:08","2020-11-18 11:55:08","","On-street","SE5 7RD"
"98148a4a24250deac0a7565e8d5584a6",51.495418,-0.074727,"London","London","SE16 3GD","In service","2020-11-18 12:02:59","2020-11-18 12:02:59","","On-street","SE16 3GD"
"55310874007873a55eeeca921a35ed6b",51.495507,-0.074283,"London","London","SE16 3GD","In service","2020-11-18 12:04:56","2020-11-18 12:04:56","","On-street","SE16 3GD"
"00b5f80238003a864880fe7d05293d64",51.495584,-0.073832,"London","London","SE16 3GD","In service","2020-11-18 12:06:43","2020-11-18 12:06:43","","On-street","SE16 3GD"
"d44516e88a548ff1b4d73b7f9ee80a0a",51.576764,-0.121941,"Haringey","London","N8 9AX","In service","2020-12-31 15:20:38","2020-12-31 15:20:38","","On-street","N8 9AX"
"12bd85bf4bd61bb2221c4b9126d0f7f3",51.578051,-0.08865,"Haringey","London","N4 1PE","In service","2020-12-31 15:22:33","2020-12-31 15:22:33","","On-street","N4 1PE"
"39c3ed2954d12d9e72267668de695760",51.58867,-0.147658,"Haringey","London","N10 3AY","In service","2020-12-31 15:25:05","2020-12-31 15:25:05","","On-street","N10 3AY"
"d8b6528bbdf1c0f53259b92ada98d1c6",51.606307,-0.1141,"Haringey","London","N22 8LY","In service","2020-12-31 15:27:20","2020-12-31 15:27:20","","On-street","N22 8LY"
"1fbf96ac97d4fa17631bbc60e58efe1a",51.575612,-0.108199,"Haringey","London","N4 4LD","In service","2020-12-31 15:28:52","2020-12-31 15:28:52","","On-street","N4 4LD"
"0a521f4b3f184d3e27654212e38c7b76",51.578497,-0.064141,"Haringey","London","N15 6BT","In service","2020-12-31 15:30:33","2020-12-31 15:30:33","","On-street","N15 6BT"
"def869735a61692bcc4ea8e89906879b",51.584196,-0.083933,"Haringey","London","N15 5DS","In service","2020-12-31 15:32:01","2020-12-31 15:32:01","","On-street","N15 5DS"
"15760e7b4618c67f5eb38e6e089b8b38",51.576907,-0.12173,"Haringey","London","N8 9AX","In service","2020-12-31 15:33:34","2020-12-31 15:33:34","","On-street","N8 9AX"
"e4e658466b78e5a55605e78a3cff7768",51.59754,-0.13868,"Haringey ","London","N10 2NH","In service","2020-12-31 15:35:13","2020-12-31 15:35:13","","On-street","N10 2NH"
"8d06142fb86140c6f17b843bb4f74960",51.574884,-0.118253,"Haringey","London","N4 4SL","In service","2020-12-31 15:36:39","2020-12-31 15:36:39","","On-street","N4 4SL"
"d89b927540524aca1bf49cc970d03f94",51.607336,-0.105174,"Haringey","London","N22 5AS","In service","2020-12-31 15:38:57","2020-12-31 15:38:57","","On-street","N22 5AS"
"35ea0e6a8aa9e41d3c1d8377536ec381",51.607336,-0.063856,"Haringey","London","N15 6BZ","In service","2020-12-31 15:41:57","2020-12-31 15:41:57","","On-street","N15 6BZ"
"edaea92115915fd2075b53190068f221",51.577035,-0.109267,"Haringey","London","N4 4LB","In service","2020-12-31 15:53:57","2020-12-31 15:53:57","","On-street","N4 4LB"
"3fdbfe846a9b58451c9a4803e77336a4",51.59477,-0.137686,"Haringey","London","N10 2LA","In service","2020-12-31 15:55:26","2020-12-31 15:55:26","","On-street","N10 2LA"
"cdde3d4e508d041741794da623dcb393",51.606293,-0.113539,"Haringey","London","N22 8LY","In service","2020-12-31 15:59:43","2020-12-31 15:59:43","","On-street","N22 8LY"
"a302e3f3e891a1202046b6046d9bc5b8",51.577938,-0.089087,"Haringey","London","N4 1PD","In service","2020-12-31 16:01:55","2020-12-31 16:01:55","","On-street","N4 1PD"
"092a42505516426ba4805864396a1f59",51.596289,-0.133679,"Haringey","London","N10 2QL","In service","2020-12-31 16:04:23","2020-12-31 16:04:23","","On-street","N10 2QL"
"54d4a7482b7342bb1abba0e55c521183",51.584232,-0.0836,"Haringey","London","N15 5DS","In service","2020-12-31 16:07:29","2020-12-31 16:07:29","","On-street","N15 5DS"
"7665427ba80964e2494e9601e46f5946",51.607405,-0.105378,"Haringey","London","N22 5AS","In service","2020-12-31 16:08:52","2020-12-31 16:08:52","","On-street","N22 5AS"
"826c468eaa57e481357a5b9416513790",51.577442,-0.109144,"Haringey","London","N4 4JX","In service","2020-12-31 16:11:41","2020-12-31 16:11:41","","On-street","N4 4JX"
"923c5f28baa1870eabbd174ea6a1221d",51.466413,-0.120007,"London","London Borough of Lambeth","SW9 9QR","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW9 9QR"
"8889ba407b3d1b3443419b0769864651",51.427151,-0.125516,"London","London Borough of Lambeth","SW16 2DF","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW16 2DF"
"72a8221d489e3b925e96c1e1ef6a0ebe",51.469573,-0.136955,"London","London Borough of Lambeth","SW4 6JY","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW4 6JY"
"5ecfc7702b766faf6c92899910785a6a",51.452446,-0.1167,"Brixton","London Borough of Lambeth","SW2 2JS","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW2 2JS"
"a4684b943e55d4c30b5895c0ae8bb5ff",51.469131,-0.101406,"Brixton, London","London Borough of Lambeth","SE5 9DX","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SE5 9DX"
"5b2fa35fa5ed3f224fd8b2b6debf31b3",51.466092,-0.136451,"London","London Borough of Lambeth","SW4 6HN","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW4 6HN"
"28744524b85a0e1127172610f43ae0df",51.427731,-0.108641,"West Norwood","London Borough of Lambeth","SE27 0TA","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SE27 0TA"
"74398c40d0828895d4176c751a8d2c45",51.483913,-0.113143,"London","London Borough of Lambeth","SE11 5BU","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SE11 5BU"
"e4343ac10dbaada982a3108b5ae6315f",51.450675,-0.128641,"London","London Borough of Lambeth","SW2 4JE","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW2 4JE"
"e6943edad528aecf01ceb876d04f8405",51.459793,-0.112812,"London","London Borough of Lambeth","SW2 1DP","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW2 1DP"
"488fbc61af44741162461bf624804d4c",51.50017,-0.11059,"London","London Borough of Lambeth","SE1 7BD","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SE1 7BD"
"fe68c1592abb7b99132c2494430a53c4",51.456296,-0.137616,"London","London Borough of Lambeth","SW4 9NA","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW4 9NA"
"3825910defacfd3d9b49d976a768e998",51.446493,-0.13534,"London","London Borough of Lambeth","SW12 0JW","In service","2019-10-10 15:08:19","2019-10-10 15:08:19","","On-street","SW12 0JW"
"f1e48562c8c0cb395579c4031d307148",51.469691,-0.104394,"London","London Borough of Lambeth","SW9 7UA","In service","2019-10-10 15:08:26","2019-10-10 15:08:26","","On-street","SW9 7UA"
"2a74ff2b85f5890a9b1caff5b89e18a2",51.436959,-0.097935,"London","London Borough of Lambeth","SE27 9EE","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SE27 9EE"
"e83d3ce589ef4178cb9a5446bf3c0475",51.471521,-0.118022,"London","London Borough of Lambeth","SW9 0DG","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SW9 0DG"
"a3f2130d312ab153ba470886115ea2ee",51.465308,-0.142616,"London","London Borough of Lambeth","SW4 0HW","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SW4 0HW"
"97f4c22bfe4216becff94b18fb479131",51.474783,-0.102536,"London","London Borough of Lambeth","SE5 9LP","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SE5 9LP"
"08c3af3c6f09112b192408d028bf9649",51.45572,-0.106874,"London","London Borough of Lambeth","SE24 0JZ","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SE24 0JZ"
"dc5da8afd9b2be9cb8dd5bdc509d1d40",51.46542,-0.142288,"London","London Borough of Lambeth","SW4 0HW","In service","2019-10-10 15:08:27","2019-10-10 15:08:27","","On-street","SW4 0HW"
"39e989a091af097f2762083a8ccfb10e",51.448844,-0.11714,"London","London Borough of Lambeth","SW2 2UA","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW2 2UA"
"8c19c123a9aba6ebca87566870654ac6",51.475335,-0.116673,"London","London Borough of Lambeth","SW9 0RR","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW9 0RR"
"9e4442ae35729fa466769bbb77c2d333",51.50175,-0.10832,"London","London Borough of Lambeth","SE1 8PZ","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SE1 8PZ"
"9d260e5757e8df6b5ca0aa902e34d529",51.441943,-0.12161,"London","London Borough of Lambeth","SW2 3TB","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW2 3TB"
"94c0804be8acc161769e9acb77d8ec32",51.471114,-0.108397,"London","London Borough of Lambeth","SW9 6SU","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW9 6SU"
"52f567614a900ad127dc800b26318803",51.436063,-0.119366,"London","London Borough of Lambeth","SW2 3AJ","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW2 3AJ"
"4ff47a28ca09766111000e151bbfdc13",51.468028,-0.13898,"London","London Borough of Lambeth","SW4 6HR","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW4 6HR"
"03c28813b4b6c6f079dd86352b8a9221",51.461989,-0.099071,"London","London Borough of Lambeth","SE24 0AP","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SE24 0AP"
"fc4d25f1b28296b004a6f86195490df8",51.45659,-0.110907,"London","London Borough of Lambeth","SW2 1PP","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW2 1PP"
"2cb4bf73635733733a91c88d6a672c49",51.424483,-0.121519,"London","London Borough of Lambeth","SW16 2AQ","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW16 2AQ"
"0bb91c9a1117d8fb91ea8ac8c44964bf",51.472884,-0.13222,"London","London Borough of Lambeth","SW8 2RS","In service","2019-10-10 15:08:29","2019-10-10 15:08:29","","On-street","SW8 2RS"
"263ccd7aa3254ceb086f6e307a7ae7c8",51.438747,-0.123086,"London","London Borough of Lambeth","SW2 3BG","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SW2 3BG"
"994bd481da4d594d50499cefdd0283d5",51.434034,-0.101203,"London","London Borough of Lambeth","SE27 9LA","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SE27 9LA"
